,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.049751114,0.45308018,0.8016818,0.38003412,0.74787694,0.6903064,-0.39042225,0.5532705,-0.72996414,1.3134468,-0.7876101,-0.8304368,-0.013250137,0.3035298,-0.47416145,-0.87600386,0.42843455,0.631707,0.021174455,0.4362281
0,0.049443472,0.45327282,0.8017702,0.37988326,0.7476167,0.6902463,-0.39059773,0.5535038,-0.7298772,1.313318,-0.78747195,-0.8303262,-0.013284564,0.30279556,-0.47421208,-0.8758993,0.42863256,0.63185555,0.021677887,0.43598968
8091,0.049152922,0.45352826,0.801857,0.379923,0.7473999,0.6900285,-0.39085412,0.55368394,-0.72973615,1.3132701,-0.78730446,-0.8304151,-0.013262856,0.3024589,-0.4743402,-0.8758399,0.42867208,0.6320161,0.02192235,0.43576917
8091,0.049153365,0.45352632,0.80185777,0.37992305,0.7474016,0.69002974,-0.3908521,0.5536839,-0.72973716,1.31327,-0.7873055,-0.83041465,-0.013261688,0.3024605,-0.47433934,-0.875841,0.42867145,0.6320154,0.021921873,0.43577057
0,0.049380302,0.45330757,0.80180186,0.3799357,0.7475814,0.69016105,-0.3906374,0.55354583,-0.7298479,1.3133144,-0.7874455,-0.83038425,-0.013248622,0.30283484,-0.47424793,-0.87589836,0.42861897,0.6318742,0.021676134,0.43596262
3069,0.04915329,0.4535264,0.8018578,0.37992284,0.74740136,0.6900296,-0.39085215,0.5536839,-0.72973716,1.3132699,-0.7873049,-0.8304148,-0.013261366,0.30246028,-0.4743398,-0.87584096,0.4286716,0.63201547,0.021921754,0.43577033
0,0.04928292,0.45338464,0.80183125,0.37993896,0.7474972,0.69009787,-0.39071307,0.5536238,-0.7297996,1.3132893,-0.7873963,-0.83039916,-0.0132495165,0.3026947,-0.47428522,-0.8758696,0.428656,0.63191825,0.021795321,0.4358844
8128,0.049157977,0.45351762,0.801857,0.37992036,0.7474044,0.6900363,-0.39084318,0.5536846,-0.7297408,1.3132663,-0.7873106,-0.83040935,-0.013261807,0.3024589,-0.47433442,-0.87584084,0.42867622,0.6320107,0.021925163,0.43577424
0,0.049265135,0.45340234,0.8018279,0.37995002,0.7474744,0.69007117,-0.39073342,0.5536362,-0.72978413,1.3132877,-0.7873832,-0.83041036,-0.013256967,0.30269846,-0.47430143,-0.8758627,0.4286589,0.63192415,0.021794522,0.43587202
0,0.049293377,0.45337853,0.80182105,0.37991872,0.74749756,0.6901225,-0.39071044,0.55362165,-0.72980464,1.3132757,-0.7873885,-0.8303776,-0.013263059,0.30264384,-0.47428352,-0.87586296,0.42867488,0.6319192,0.0218076,0.4358801
371,0.04915414,0.45352548,0.80185807,0.37992248,0.7474029,0.6900312,-0.3908509,0.55368316,-0.7297381,1.3132708,-0.7873069,-0.8304138,-0.01326139,0.3024615,-0.474338,-0.8758418,0.42867035,0.63201505,0.021921849,0.43577164
0,0.049167417,0.4535001,0.8018587,0.3799187,0.7474109,0.6900425,-0.3908265,0.5536859,-0.7297492,1.3132627,-0.78731596,-0.8304054,-0.013255084,0.30247158,-0.47433123,-0.8758423,0.4286809,0.6320006,0.021920968,0.43578357
0,0.04915867,0.4535132,0.8018589,0.3799216,0.74740475,0.690035,-0.39084,0.55368674,-0.72974217,1.3132635,-0.78730905,-0.83041036,-0.013257158,0.30246297,-0.47433653,-0.87584084,0.42867786,0.632009,0.021923136,0.43577558
8152,0.04915279,0.4535283,0.80185664,0.37992385,0.7473997,0.6900285,-0.39085498,0.5536841,-0.7297351,1.3132694,-0.7873038,-0.83041555,-0.013263774,0.302459,-0.474341,-0.8758399,0.42867237,0.6320163,0.02192142,0.43576914
0,0.049339343,0.45335284,0.80183476,0.38009977,0.7475673,0.6899966,-0.3906886,0.5535809,-0.72979295,1.313348,-0.78742313,-0.8305418,-0.01316384,0.30312157,-0.47432286,-0.8759187,0.42854252,0.6318722,0.021572256,0.43594304
0,0.04916396,0.45350924,0.80185735,0.3799178,0.74741113,0.69004357,-0.39083412,0.5536814,-0.72974616,1.3132658,-0.7873162,-0.83040524,-0.013259185,0.30246302,-0.47432876,-0.8758435,0.42867535,0.6320075,0.021923542,0.43578014
0,0.049150966,0.45353127,0.8018564,0.37992483,0.7473961,0.69002384,-0.39085856,0.55368525,-0.729733,1.313268,-0.787299,-0.830418,-0.013263094,0.3024575,-0.47434577,-0.875838,0.42867428,0.6320179,0.021920288,0.43576592
0,0.04915117,0.45353046,0.8018568,0.37992463,0.7473971,0.69002503,-0.39085746,0.5536852,-0.72973365,1.3132687,-0.7873002,-0.83041745,-0.013262999,0.3024582,-0.47434455,-0.87583864,0.42867357,0.63201743,0.021920884,0.4357668
8163,0.049164034,0.45350426,0.8018575,0.37991983,0.7474082,0.6900412,-0.39083043,0.553686,-0.72974575,1.3132633,-0.78731614,-0.830406,-0.013258636,0.30246803,-0.4743309,-0.87584126,0.42868108,0.6320025,0.021923864,0.43578118
532,0.049150646,0.45353118,0.8018562,0.3799251,0.74739635,0.69002444,-0.3908589,0.55368507,-0.7297326,1.3132675,-0.7872988,-0.8304182,-0.01326338,0.30245632,-0.47434577,-0.8758379,0.42867476,0.63201827,0.021920383,0.43576568
8181,0.04917542,0.4534933,0.8019126,0.3803632,0.74745804,0.68961847,-0.39085543,0.5536951,-0.7296752,1.3133715,-0.7873087,-0.83082163,-0.013017679,0.30349284,-0.47450766,-0.8759203,0.42844382,0.6319084,0.021420991,0.43585557
0,0.049636662,0.4539855,0.8022515,0.38284844,0.7479813,0.6842004,-0.39113104,0.5527706,-0.7308136,1.3145871,-0.78709495,-0.83432806,-0.009990525,0.31283337,-0.4761439,-0.87580186,0.42723083,0.63055074,0.015611434,0.43592605
0,0.049467158,0.4533599,0.8018591,0.38073406,0.74781287,0.6894836,-0.39072147,0.5533819,-0.7297489,1.3136051,-0.7874654,-0.83114374,-0.012836218,0.3047786,-0.47451273,-0.8761357,0.42798248,0.631792,0.020605588,0.43615228
0,0.049681626,0.45314652,0.8017047,0.38017988,0.74788254,0.6901711,-0.3904745,0.55326116,-0.729909,1.3134896,-0.7876102,-0.83056784,-0.013182235,0.30379358,-0.47421044,-0.87605286,0.42831784,0.6317398,0.021069277,0.43622023
0,0.049171947,0.45349425,0.80185926,0.3799174,0.7474173,0.6900475,-0.3908196,0.55368215,-0.7297536,1.3132643,-0.7873203,-0.830403,-0.01325239,0.30247888,-0.47432724,-0.87584525,0.42867756,0.63199776,0.021916628,0.4357895
0,0.04933839,0.45341912,0.80188835,0.38062078,0.74766207,0.68949825,-0.39078292,0.5535234,-0.729708,1.3135209,-0.7874007,-0.8310467,-0.0128954295,0.30432674,-0.4745273,-0.8760484,0.4281597,0.63182837,0.02091366,0.43603078
3087,0.049150396,0.45353252,0.80185497,0.37992504,0.747395,0.690024,-0.39085928,0.5536839,-0.7297312,1.3132689,-0.78729886,-0.8304183,-0.013264847,0.30245948,-0.47434658,-0.8758379,0.42867404,0.6320185,0.021919668,0.43576565
0,0.049367975,0.45333433,0.8017845,0.37989804,0.74754965,0.69018614,-0.39065608,0.5535592,-0.72983444,1.3133091,-0.7874423,-0.8303455,-0.013294244,0.3027285,-0.47424144,-0.875879,0.4286522,0.63188314,0.021749735,0.4359365
0,0.049469076,0.45335516,0.80185175,0.380731,0.74781305,0.6894962,-0.39071622,0.55337596,-0.7297425,1.3136023,-0.7874665,-0.83113825,-0.012845898,0.3047787,-0.47451288,-0.876135,0.4279883,0.6317914,0.020604312,0.43615514
3090,0.049152613,0.4535284,0.8018569,0.37992302,0.7473989,0.6900278,-0.39085454,0.5536849,-0.72973573,1.3132695,-0.78730327,-0.83041537,-0.013263059,0.3024584,-0.47434154,-0.8758394,0.42867318,0.6320159,0.021922398,0.4357686
0,0.0491683,0.45349473,0.8018613,0.37991816,0.7474129,0.69004285,-0.39082122,0.55368674,-0.72975236,1.3132617,-0.7873169,-0.83040446,-0.013250577,0.302476,-0.47433072,-0.8758434,0.42868128,0.631998,0.021919394,0.4357869
0,0.049306463,0.45336503,0.80182254,0.37994653,0.7475208,0.69010425,-0.39069623,0.553602,-0.7298132,1.3132923,-0.7874092,-0.83040315,-0.013245463,0.3027385,-0.47427472,-0.8758775,0.42864293,0.6319096,0.021751547,0.4359044
0,0.04916512,0.45349973,0.8018609,0.3799196,0.74740857,0.69003856,-0.39082694,0.5536884,-0.7297491,1.313261,-0.78731304,-0.83040696,-0.013251925,0.30247194,-0.4743343,-0.87584174,0.42868224,0.6320006,0.021920871,0.43578276
0,0.04928694,0.45355192,0.80197066,0.38091666,0.7476611,0.6888076,-0.3909948,0.55364484,-0.7297804,1.313544,-0.78724277,-0.8314074,-0.012510752,0.30499226,-0.47477,-0.8759821,0.4280533,0.63171375,0.020425271,0.43592706
0,0.049152423,0.45352644,0.80185777,0.37992352,0.7474001,0.69002855,-0.39085254,0.5536847,-0.7297361,1.3132689,-0.78730386,-0.83041537,-0.013261581,0.30246013,-0.4743411,-0.8758403,0.42867288,0.6320155,0.021921944,0.43576974
0,0.049168743,0.45349532,0.80186063,0.37991792,0.74741244,0.69004303,-0.39082175,0.5536865,-0.72975206,1.313262,-0.7873169,-0.830404,-0.013251603,0.3024756,-0.47433057,-0.87584275,0.42868146,0.6319979,0.0219195,0.43578666
0,0.049154103,0.45352238,0.80185854,0.379923,0.7474019,0.6900307,-0.39084858,0.55368465,-0.72973794,1.3132668,-0.78730536,-0.8304138,-0.013259565,0.30246043,-0.47433966,-0.87584096,0.42867407,0.63201433,0.02192223,0.43577152
0,0.04916768,0.45349544,0.8018609,0.3799182,0.747412,0.69004273,-0.39082223,0.5536873,-0.7297517,1.3132613,-0.7873163,-0.83040446,-0.013251448,0.30247366,-0.47433096,-0.8758429,0.428682,0.6319983,0.02192074,0.43578583
8254,0.049324285,0.45335063,0.8018225,0.3799364,0.7475489,0.69014025,-0.39068183,0.553581,-0.7298244,1.3132972,-0.78743124,-0.8303892,-0.01324675,0.30272573,-0.4742457,-0.87588674,0.4286317,0.6319101,0.021753931,0.43591785
0,0.049419366,0.453319,0.80179274,0.38012546,0.7476217,0.6900124,-0.39065355,0.5535184,-0.72981465,1.3133929,-0.78746676,-0.83055437,-0.013190496,0.30330414,-0.47430235,-0.8759427,0.4284877,0.63183266,0.021447789,0.43600518
0,0.04931525,0.4541846,0.80249465,0.38324815,0.74793,0.68357384,-0.39126354,0.55286753,-0.7307254,1.3145654,-0.78692096,-0.8348009,-0.009526789,0.31344646,-0.4764358,-0.8759181,0.42699003,0.63067186,0.01537174,0.4358016
0,0.049184203,0.4534735,0.8018595,0.37991518,0.7474197,0.69004995,-0.3908011,0.55368483,-0.7297629,1.3132609,-0.7873231,-0.8303994,-0.0132471565,0.3024974,-0.47432786,-0.87584364,0.4286874,0.6319827,0.021907842,0.4358004
0,0.049491026,0.45337707,0.80189514,0.38084918,0.74771404,0.68894356,-0.39082375,0.5535679,-0.7298573,1.3135059,-0.7872659,-0.8313385,-0.0125427,0.305062,-0.474763,-0.87597096,0.42815143,0.6316188,0.020347023,0.43601933
0,0.049615122,0.45317364,0.8017268,0.3801824,0.74783957,0.69014573,-0.39050284,0.5533068,-0.7298808,1.3134615,-0.7875875,-0.8305727,-0.013175726,0.3036968,-0.47422427,-0.87603694,0.42835197,0.63176525,0.021145653,0.43617955
0,0.049150694,0.45353097,0.8018569,0.37992513,0.7473968,0.6900242,-0.3908581,0.5536847,-0.72973317,1.3132683,-0.78729916,-0.8304183,-0.0132623315,0.30245882,-0.4743456,-0.87583876,0.42867327,0.63201815,0.021919763,0.43576637
0,0.051549543,0.45343137,0.799865,0.3794909,0.7474674,0.6908584,-0.39206696,0.5513875,-0.72951955,1.3136566,-0.78599405,-0.83030194,-0.014976382,0.30334133,-0.47545165,-0.8751198,0.42940933,0.6317257,0.018701172,0.43582135
0,0.049321532,0.45335856,0.8018261,0.3799345,0.74752545,0.69011277,-0.3906899,0.55360216,-0.7298249,1.3133008,-0.78740776,-0.83039486,-0.013242173,0.30274317,-0.47427577,-0.8758774,0.4286421,0.63189995,0.02174889,0.43591
0,0.049158536,0.45351267,0.80185986,0.3799217,0.7474059,0.69003505,-0.39083925,0.55368626,-0.7297428,1.3132639,-0.78730935,-0.83041036,-0.013255894,0.30246416,-0.4743362,-0.8758419,0.4286769,0.6320089,0.021922505,0.43577638
0,0.049337186,0.45335063,0.8018101,0.37989837,0.7475253,0.6901564,-0.39067674,0.55359364,-0.7298322,1.3132932,-0.7874131,-0.83035773,-0.013266897,0.30267715,-0.47426146,-0.8758689,0.42866856,0.6318976,0.021783805,0.43590832
1187,0.049152136,0.45352846,0.8018571,0.37992376,0.74739933,0.69002765,-0.3908547,0.5536843,-0.72973526,1.3132694,-0.78730327,-0.83041584,-0.013262463,0.30245927,-0.47434157,-0.8758398,0.42867222,0.6320165,0.02192161,0.43576878
1188,0.049153198,0.4535276,0.801857,0.379923,0.7473997,0.69002855,-0.39085335,0.55368423,-0.7297361,1.31327,-0.78730416,-0.83041507,-0.01326282,0.30246025,-0.47434092,-0.87584,0.4286725,0.63201547,0.021921862,0.43576956
0,0.04966401,0.4531415,0.8017162,0.380181,0.7478822,0.6901752,-0.3904697,0.5532678,-0.7299051,1.3134793,-0.7876061,-0.83056945,-0.013169909,0.30376837,-0.47421175,-0.87605274,0.42832953,0.6317448,0.021087384,0.436215
0,0.0493145,0.45336542,0.8018176,0.37994438,0.7475172,0.69010276,-0.39069727,0.5536003,-0.72981226,1.3132927,-0.787403,-0.830403,-0.013248968,0.30274972,-0.47428274,-0.87587625,0.42864257,0.6319079,0.021741986,0.4359056
3124,0.04949535,0.45325723,0.801754,0.37987435,0.7476701,0.6902806,-0.39058626,0.5534554,-0.7299083,1.3133403,-0.78751147,-0.83031255,-0.013291145,0.3028347,-0.47415966,-0.87592566,0.42857432,0.63185775,0.021633148,0.43602595
0,0.049179804,0.4534793,0.8018584,0.3799171,0.74741644,0.6900469,-0.39080715,0.5536862,-0.7297591,1.3132607,-0.78732246,-0.8304011,-0.01325022,0.3024916,-0.4743279,-0.8758421,0.42868719,0.6319858,0.021911168,0.43579626
3133,0.04915136,0.4535311,0.80185664,0.37992448,0.7473973,0.69002485,-0.39085773,0.55368453,-0.72973377,1.3132694,-0.7873006,-0.8304175,-0.013263047,0.30245906,-0.4743444,-0.87583894,0.4286726,0.63201773,0.021920526,0.43576688
0,0.04915291,0.45352802,0.8018575,0.3799235,0.74740046,0.6900285,-0.39085382,0.55368376,-0.72973615,1.3132702,-0.7873045,-0.8304154,-0.0132622,0.30246022,-0.47434053,-0.87584054,0.4286713,0.6320162,0.021921504,0.43576965
1198,0.049152184,0.45352897,0.8018573,0.37992397,0.7473989,0.6900268,-0.3908554,0.55368435,-0.729735,1.3132696,-0.7873022,-0.8304165,-0.013262128,0.30246013,-0.47434258,-0.8758398,0.42867213,0.6320168,0.0219208,0.43576846
0,0.049245395,0.45353755,0.8019314,0.38054723,0.7475278,0.68916094,-0.39096463,0.5537222,-0.7297904,1.3134167,-0.7872019,-0.8310423,-0.012766302,0.3040726,-0.4746805,-0.87589294,0.42833835,0.6317743,0.020944512,0.43584138
0,0.04917755,0.4534831,0.8018602,0.37991768,0.74741215,0.690041,-0.39081144,0.5536893,-0.72975767,1.3132597,-0.7873162,-0.8304041,-0.013247848,0.30249068,-0.47433394,-0.87584096,0.42868772,0.6319879,0.02191087,0.435793
0,0.04915296,0.45352572,0.80185795,0.3799234,0.7474006,0.6900289,-0.39085168,0.5536847,-0.7297366,1.3132689,-0.7873043,-0.8304151,-0.013260817,0.30246094,-0.47434077,-0.8758405,0.42867264,0.6320152,0.021921564,0.43577033
8378,0.049449883,0.45329374,0.8017297,0.3798991,0.7476074,0.69024456,-0.3906258,0.5534797,-0.7298449,1.3133295,-0.78748286,-0.8303281,-0.013338506,0.30283976,-0.47420534,-0.8759019,0.4286049,0.6318661,0.021642018,0.43599644
8381,0.049325347,0.45336524,0.8018034,0.37989843,0.7475111,0.6901557,-0.3906865,0.55360144,-0.72981787,1.3132951,-0.78741807,-0.83035344,-0.013287306,0.30265874,-0.4742597,-0.87586296,0.42867595,0.6318996,0.021808993,0.4358987
0,0.049562834,0.45320958,0.80173624,0.38002306,0.7477178,0.6902112,-0.3905452,0.5534214,-0.72987825,1.313403,-0.7875501,-0.8304343,-0.013272834,0.30323774,-0.47420293,-0.87594527,0.428521,0.6317735,0.02143414,0.43609124
8392,0.049151648,0.45353013,0.8018565,0.37992424,0.7473967,0.6900248,-0.3908575,0.5536853,-0.7297338,1.3132677,-0.7872993,-0.83041763,-0.013262558,0.30245697,-0.4743452,-0.8758381,0.42867464,0.63201755,0.021920467,0.4357663
0,0.049151205,0.4535293,0.8018573,0.37992454,0.7473984,0.6900262,-0.39085597,0.5536849,-0.7297343,1.3132693,-0.7873019,-0.83041686,-0.013262451,0.30245966,-0.47434312,-0.8758397,0.42867246,0.6320169,0.021921288,0.43576813
8415,0.049176086,0.4534828,0.8018595,0.37991828,0.7474121,0.6900426,-0.39081043,0.5536889,-0.7297562,1.3132598,-0.7873184,-0.8304033,-0.0132498145,0.30248967,-0.47433248,-0.87584114,0.4286889,0.6319877,0.021913564,0.435793
8416,0.049305152,0.45338035,0.80181277,0.37991798,0.74750626,0.6901268,-0.39070976,0.55360895,-0.7298082,1.3132856,-0.78740084,-0.8303747,-0.0132727865,0.30266124,-0.47427282,-0.8758682,0.4286602,0.6319176,0.02179644,0.43588924
0,0.04932325,0.45408106,0.8023378,0.38281938,0.7478539,0.6843684,-0.39125818,0.5529434,-0.7306046,1.3143767,-0.7869382,-0.83423936,-0.010028755,0.31205684,-0.47617608,-0.8758686,0.42726594,0.63083196,0.016103398,0.43578228
0,0.049184512,0.45347247,0.80186033,0.37991533,0.74742055,0.6900496,-0.39080054,0.5536846,-0.7297637,1.3132601,-0.7873221,-0.83040017,-0.013244855,0.30249852,-0.47432858,-0.8758442,0.42868686,0.6319831,0.021905685,0.4358008
8438,0.04915154,0.45352966,0.8018564,0.37992418,0.7473973,0.69002616,-0.3908565,0.5536853,-0.72973377,1.3132682,-0.78730094,-0.8304167,-0.013263524,0.3024572,-0.47434378,-0.8758383,0.4286744,0.6320168,0.02192167,0.43576702
8438,0.049152363,0.45352864,0.80185664,0.37992388,0.74739784,0.69002694,-0.39085555,0.5536851,-0.72973454,1.3132683,-0.7873015,-0.8304163,-0.013263118,0.30245763,-0.4743433,-0.87583864,0.4286746,0.63201636,0.021921564,0.43576765
0,0.049152303,0.4535283,0.8018575,0.3799233,0.74739933,0.69002783,-0.39085442,0.5536847,-0.7297357,1.3132696,-0.7873033,-0.83041555,-0.013262415,0.3024591,-0.4743414,-0.8758398,0.4286726,0.6320162,0.02192204,0.43576884
0,0.04918895,0.45346928,0.80186,0.37991315,0.7474226,0.6900524,-0.39079672,0.55368364,-0.729767,1.3132603,-0.78732437,-0.83039796,-0.013244438,0.30249923,-0.47432643,-0.8758439,0.42868796,0.63198054,0.021905577,0.4358027
0,0.049154438,0.4535253,0.80185765,0.37992206,0.74740213,0.6900313,-0.39085075,0.55368394,-0.729738,1.3132706,-0.7873065,-0.83041346,-0.013262058,0.3024605,-0.4743383,-0.87584096,0.42867175,0.6320144,0.021922315,0.43577138
0,0.049153555,0.4535261,0.80185777,0.37992293,0.7474014,0.6900298,-0.39085215,0.55368423,-0.72973716,1.3132699,-0.78730524,-0.8304145,-0.013261819,0.3024604,-0.47433966,-0.87584084,0.42867193,0.6320152,0.021921862,0.43577045
0,0.04915452,0.4535249,0.80185795,0.37992227,0.7474031,0.6900317,-0.39085007,0.55368316,-0.72973835,1.3132708,-0.78730714,-0.83041346,-0.013261354,0.30246168,-0.47433773,-0.8758418,0.4286706,0.6320145,0.021921754,0.43577194
0,0.049154125,0.4535245,0.8018584,0.37992245,0.74740374,0.6900319,-0.3908499,0.553683,-0.72973853,1.3132708,-0.78730744,-0.83041364,-0.013260794,0.30246222,-0.47433743,-0.8758424,0.42867,0.63201463,0.021921694,0.43577233
0,0.049154185,0.45352498,0.80185807,0.37992248,0.7474032,0.6900314,-0.3908504,0.5536831,-0.72973824,1.3132708,-0.78730714,-0.8304137,-0.013261187,0.30246183,-0.47433782,-0.8758419,0.42867035,0.63201475,0.021921623,0.43577188
0,0.04916768,0.45349988,0.8018578,0.37991756,0.74740946,0.6900431,-0.3908267,0.5536869,-0.7297492,1.313262,-0.78731537,-0.83040446,-0.01325655,0.30246836,-0.4743309,-0.87584096,0.4286831,0.63199997,0.021922922,0.43578273
8453,0.049564622,0.45322195,0.8017262,0.38002995,0.7476828,0.69017184,-0.39056134,0.5534365,-0.729867,1.3133856,-0.7875122,-0.83045197,-0.013269687,0.30326122,-0.47424594,-0.8759311,0.42853633,0.63177884,0.02140968,0.4360744
8456,0.04915323,0.45352608,0.8018581,0.37992302,0.74740237,0.69003034,-0.39085153,0.5536833,-0.7297374,1.3132706,-0.78730625,-0.8304144,-0.013261283,0.30246124,-0.47433862,-0.8758418,0.4286706,0.63201535,0.021921754,0.43577117
0,0.04936415,0.4533341,0.80178976,0.37990338,0.7475427,0.69017404,-0.39066252,0.5535712,-0.729832,1.3132942,-0.7874242,-0.8303542,-0.013284659,0.3027188,-0.474257,-0.8758744,0.4286613,0.6318872,0.021746313,0.4359277
0,0.04928454,0.45422953,0.8026845,0.38357657,0.74800134,0.68291456,-0.3912305,0.5528208,-0.73086464,1.3146869,-0.7868742,-0.8352601,-0.009019566,0.31450957,-0.47666955,-0.8759457,0.42681846,0.6305329,0.014795566,0.43580246
8474,0.049152635,0.45352554,0.80185777,0.3799238,0.7473992,0.69002813,-0.39085245,0.55368567,-0.729736,1.313267,-0.7873026,-0.8304154,-0.013261127,0.3024587,-0.47434235,-0.8758394,0.428675,0.6320154,0.02192204,0.43576914
0,0.04933071,0.45334888,0.8018193,0.37993455,0.7475328,0.6901213,-0.39067855,0.5535922,-0.7298274,1.3133026,-0.7874154,-0.83039296,-0.013244152,0.30276138,-0.47427025,-0.8758799,0.4286405,0.6318955,0.021737587,0.4359191
0,0.04918859,0.4534695,0.8018591,0.3799129,0.7474221,0.6900533,-0.39079708,0.5536839,-0.7297663,1.3132606,-0.7873246,-0.8303976,-0.013246214,0.30249792,-0.47432595,-0.8758434,0.42868868,0.6319805,0.021906435,0.43580237
0,0.04917226,0.45349437,0.8018586,0.37991667,0.7474162,0.69004804,-0.39081985,0.55368274,-0.72975343,1.3132643,-0.7873205,-0.83040226,-0.013253796,0.302477,-0.4743268,-0.87584436,0.42867917,0.63199747,0.021918202,0.4357888
0,0.0493567,0.45344657,0.80186987,0.38054597,0.7475374,0.6892045,-0.39087385,0.5536828,-0.7298038,1.3134054,-0.78722775,-0.8310288,-0.0128058195,0.30419844,-0.4746878,-0.87588024,0.42839175,0.6317054,0.020878816,0.43589726
0,0.04917401,0.45348662,0.8018595,0.37991965,0.7474103,0.6900395,-0.39081493,0.5536896,-0.7297542,1.3132591,-0.78731644,-0.8304054,-0.013250232,0.30248708,-0.47433394,-0.8758403,0.42868823,0.6319903,0.021913862,0.43579036
0,0.049304627,0.45336992,0.8018244,0.37993616,0.7475074,0.6901048,-0.39070123,0.5536145,-0.7298115,1.3132927,-0.7873989,-0.830397,-0.013249683,0.30271927,-0.47428346,-0.8758694,0.42865568,0.6319066,0.02176832,0.435896
0,0.049325943,0.45335522,0.80181426,0.37994123,0.7475335,0.6901177,-0.3906816,0.5535839,-0.7298209,1.3133048,-0.7874216,-0.8303962,-0.0132499095,0.3027716,-0.47426742,-0.87588376,0.42863265,0.63190067,0.021732783,0.43592042
0,0.049164273,0.45350948,0.8018571,0.37991753,0.7474099,0.6900424,-0.39083463,0.553682,-0.72974616,1.3132656,-0.78731525,-0.8304054,-0.01325922,0.302463,-0.47432995,-0.8758427,0.4286763,0.6320072,0.021923352,0.43577948
0,0.0494318,0.4532857,0.8017705,0.3798873,0.7476017,0.6902315,-0.3906122,0.5535154,-0.7298678,1.3133137,-0.7874618,-0.83033144,-0.013287807,0.3027854,-0.47422194,-0.87589425,0.428636,0.6318616,0.021686018,0.43597826
0,0.049185205,0.4534726,0.80186,0.37991554,0.74742043,0.6900493,-0.39080065,0.55368465,-0.7297636,1.3132597,-0.78732145,-0.8304003,-0.013245058,0.302499,-0.4743293,-0.8758439,0.4286868,0.63198304,0.021904921,0.43580055
0,0.049364924,0.45332223,0.80179864,0.37994224,0.7475643,0.6901456,-0.39065498,0.5535577,-0.7298344,1.3133061,-0.7874352,-0.8303903,-0.013255763,0.30281782,-0.47425622,-0.87589216,0.42862463,0.63188374,0.021686375,0.4359486
3189,0.049152352,0.45352522,0.80185765,0.37992376,0.7473982,0.69002724,-0.39085245,0.5536867,-0.72973555,1.3132657,-0.7873014,-0.83041555,-0.013260985,0.30245763,-0.47434315,-0.87583876,0.42867622,0.63201535,0.0219226,0.4357685
3189,0.0491521,0.45352858,0.8018576,0.37992403,0.7473997,0.69002724,-0.39085478,0.5536844,-0.7297355,1.3132697,-0.787303,-0.8304162,-0.013261902,0.3024601,-0.4743418,-0.87584007,0.42867175,0.63201666,0.021921014,0.43576884
0,0.049153913,0.45352563,0.80185777,0.37992284,0.74740267,0.6900309,-0.3908511,0.55368316,-0.72973776,1.3132708,-0.7873066,-0.8304141,-0.013261616,0.3024617,-0.47433835,-0.87584174,0.4286705,0.6320151,0.02192173,0.43577147
0,0.049243055,0.45355326,0.8019453,0.38072893,0.7475802,0.6889936,-0.3909834,0.55368793,-0.72976726,1.3134701,-0.78722554,-0.83121455,-0.012659716,0.30448827,-0.47472158,-0.8759347,0.4282108,0.63175535,0.020719588,0.4358746
0,0.049639247,0.4531618,0.80167925,0.38005406,0.7477812,0.6902424,-0.39048836,0.5533245,-0.72988784,1.3134284,-0.7875937,-0.8304513,-0.013294196,0.3034337,-0.47418603,-0.8759753,0.4284741,0.63174796,0.02128148,0.4361619
0,0.04936236,0.45333186,0.8017948,0.3798992,0.74754757,0.6901802,-0.39065763,0.553569,-0.7298366,1.3132988,-0.7874301,-0.8303507,-0.013279235,0.3027135,-0.4742495,-0.87587756,0.4286585,0.63188726,0.021754777,0.43593016
8546,0.049150743,0.4535307,0.8018567,0.3799247,0.74739754,0.6900255,-0.39085722,0.5536843,-0.72973347,1.3132694,-0.78730124,-0.83041734,-0.013263131,0.3024591,-0.4743437,-0.87583923,0.4286725,0.6320178,0.021920895,0.43576717
0,0.04978607,0.45306712,0.80164146,0.38003033,0.7478912,0.69034064,-0.39039978,0.5532279,-0.7299592,1.3134687,-0.7876431,-0.8304218,-0.013297725,0.30358627,-0.47414345,-0.8760049,0.4284323,0.6316872,0.021137118,0.4362548
0,0.04917563,0.4534852,0.80186,0.37991855,0.74741125,0.6900412,-0.3908146,0.5536908,-0.7297559,1.3132585,-0.78731644,-0.8304041,-0.013250196,0.30248404,-0.47433272,-0.87584,0.42868885,0.63198936,0.021915127,0.4357904
0,0.049533296,0.45382968,0.8019428,0.38186127,0.747699,0.6861094,-0.39125156,0.55307186,-0.73038656,1.3140744,-0.78702503,-0.8329948,-0.011246646,0.30924192,-0.4756027,-0.8756979,0.4278593,0.6310264,0.01754111,0.43581668
0,0.04920628,0.45347705,0.8019303,0.3804142,0.7475049,0.6895744,-0.39084652,0.55368096,-0.72970515,1.3134044,-0.78732073,-0.8308756,-0.012962079,0.3036506,-0.47450763,-0.875943,0.4283825,0.6318871,0.021317864,0.43588552
0,0.049161077,0.45351195,0.8018576,0.37991917,0.7474081,0.69004023,-0.39083743,0.5536827,-0.7297435,1.3132651,-0.787313,-0.83040744,-0.013259244,0.30246216,-0.47433227,-0.87584245,0.4286763,0.63200915,0.021923661,0.43577757
